seed,scope,level,rank,name,mean_abs_shap,scope_windows,channel,topic,subsystem,feature_count
2,Mechanical/Electrical,channel,66,ekf2_innovations.output_tracking_error[2],0.008525873989400313,683,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
2,Mechanical/Electrical,channel,67,ekf2_innovations.heading_innov,0.008525233333909518,683,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
2,Mechanical/Electrical,channel,68,battery_status.voltage_filtered_v,0.00838349188820286,683,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,69,vehicle_local_position.z,0.007665899223423925,683,vehicle_local_position.z,vehicle_local_position,Altitude,18
2,Mechanical/Electrical,channel,70,estimator_status.vibe[1],0.00730849061206654,683,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,71,vehicle_rates_setpoint.yaw,0.006973142564001444,683,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
2,Mechanical/Electrical,channel,72,sensor_combined.gyro_rad[2],0.0067872578789310205,683,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,73,estimator_status.vibe[0],0.006529167028765912,683,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,74,vehicle_local_position.vy,0.0061681297095924235,683,vehicle_local_position.vy,vehicle_local_position,Global Position,18
2,Mechanical/Electrical,channel,75,vehicle_attitude.pitchspeed,0.0058357331748385595,683,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,76,vehicle_status.nav_state,0.005346106391016969,683,vehicle_status.nav_state,vehicle_status,Shared,18
2,Mechanical/Electrical,channel,77,sensor_combined.gyro_rad[1],0.004659577854582103,683,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,78,vehicle_local_position.y,0.0038458745409330106,683,vehicle_local_position.y,vehicle_local_position,Global Position,18
2,Mechanical/Electrical,channel,79,vehicle_local_position.ax,0.0036762323679725636,683,vehicle_local_position.ax,vehicle_local_position,Shared,18
2,Mechanical/Electrical,channel,80,vehicle_local_position.vx,0.0026360440086033517,683,vehicle_local_position.vx,vehicle_local_position,Global Position,18
2,Mechanical/Electrical,channel,81,vehicle_attitude.q[0],0.0023529714350412276,683,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,82,sensor_combined.gyro_rad[0],0.0011082460157692071,683,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,83,vehicle_rates_setpoint.roll,0.0009448129663640884,683,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
2,Mechanical/Electrical,channel,84,vehicle_land_detected.landed,0.000505085242729789,683,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
2,Mechanical/Electrical,channel,85,manual_control_setpoint.r,0.00029510028827159856,683,manual_control_setpoint.r,manual_control_setpoint,Shared,18
2,Mechanical/Electrical,channel,86,vehicle_land_detected.maybe_landed,0.0,683,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
2,Mechanical/Electrical,channel,87,vehicle_status.arming_state,0.0,683,vehicle_status.arming_state,vehicle_status,Shared,18
3,all,channel,1,vehicle_local_position.eph,0.7009681557006302,3602,vehicle_local_position.eph,vehicle_local_position,Global Position,18
3,all,channel,2,actuator_controls_0.control[3],0.5198423689651946,3602,actuator_controls_0.control[3],actuator_controls_0,Mechanical/Electrical,18
3,all,channel,3,estimator_status.pos_horiz_accuracy,0.39572054794984785,3602,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
3,all,channel,4,actuator_outputs.output[2],0.27226887891189727,3602,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
3,all,channel,5,manual_control_setpoint.x,0.268260200317193,3602,manual_control_setpoint.x,manual_control_setpoint,Global Position,18
3,all,channel,6,cpuload.ram_usage,0.25395170222921254,3602,cpuload.ram_usage,cpuload,Mechanical/Electrical,18
3,all,channel,7,actuator_controls_0.control[1],0.2488897255838429,3602,actuator_controls_0.control[1],actuator_controls_0,Mechanical/Electrical,18
3,all,channel,8,vehicle_attitude.q[2],0.23033492794020527,3602,vehicle_attitude.q[2],vehicle_attitude,Mechanical/Electrical,18
3,all,channel,9,ekf2_innovations.vel_pos_innov[5],0.17264442402293492,3602,ekf2_innovations.vel_pos_innov[5],ekf2_innovations,Shared,18
3,all,channel,10,estimator_status.pos_vert_accuracy,0.15839884876608346,3602,estimator_status.pos_vert_accuracy,estimator_status,Altitude,18
3,all,channel,11,manual_control_setpoint.z,0.1484560239586802,3602,manual_control_setpoint.z,manual_control_setpoint,Altitude,18
3,all,channel,12,vehicle_vision_position.y,0.1444133874539962,3602,vehicle_vision_position.y,vehicle_vision_position,External Position,18
3,all,channel,13,estimator_status.hgt_test_ratio,0.14401328218891105,3602,estimator_status.hgt_test_ratio,estimator_status,Altitude,18
3,all,channel,14,manual_control_setpoint.y,0.13965775525805843,3602,manual_control_setpoint.y,manual_control_setpoint,Global Position,18
3,all,channel,15,estimator_status.mag_test_ratio,0.1393796100615465,3602,estimator_status.mag_test_ratio,estimator_status,Shared,18
3,all,channel,16,ekf2_innovations.vel_pos_innov[3],0.1336890008067693,3602,ekf2_innovations.vel_pos_innov[3],ekf2_innovations,Global Position,18
3,all,channel,17,vehicle_attitude_setpoint.yaw_body,0.10699592443224491,3602,vehicle_attitude_setpoint.yaw_body,vehicle_attitude_setpoint,Global Position,18
3,all,channel,18,estimator_status.pos_test_ratio,0.09914349442680505,3602,estimator_status.pos_test_ratio,estimator_status,Global Position,18
3,all,channel,19,sensor_combined.accelerometer_m_s2[0],0.0948596997083097,3602,sensor_combined.accelerometer_m_s2[0],sensor_combined,Mechanical/Electrical,18
3,all,channel,20,ekf2_innovations.output_tracking_error[0],0.08883699878288398,3602,ekf2_innovations.output_tracking_error[0],ekf2_innovations,Shared,18
3,all,channel,21,sensor_preflight.gyro_inconsistency_rad_s,0.08849300144360461,3602,sensor_preflight.gyro_inconsistency_rad_s,sensor_preflight,Mechanical/Electrical,18
3,all,channel,22,battery_status.discharged_mah,0.08772120912796272,3602,battery_status.discharged_mah,battery_status,Mechanical/Electrical,18
3,all,channel,23,vehicle_local_position.z,0.08428795420244706,3602,vehicle_local_position.z,vehicle_local_position,Altitude,18
3,all,channel,24,actuator_outputs.output[5],0.08301271230776806,3602,actuator_outputs.output[5],actuator_outputs,Mechanical/Electrical,18
3,all,channel,25,vehicle_local_position.x,0.07821887787595033,3602,vehicle_local_position.x,vehicle_local_position,Global Position,18
3,all,channel,26,vehicle_local_position.dist_bottom,0.07779402456709389,3602,vehicle_local_position.dist_bottom,vehicle_local_position,Altitude,18
3,all,channel,27,ekf2_innovations.vel_pos_innov[4],0.0774282253277224,3602,ekf2_innovations.vel_pos_innov[4],ekf2_innovations,Global Position,18
3,all,channel,28,actuator_outputs.output[0],0.07674354466204784,3602,actuator_outputs.output[0],actuator_outputs,Mechanical/Electrical,18
3,all,channel,29,actuator_outputs.output[3],0.07509288162019832,3602,actuator_outputs.output[3],actuator_outputs,Mechanical/Electrical,18
3,all,channel,30,vehicle_attitude_setpoint.pitch_body,0.06965450302697637,3602,vehicle_attitude_setpoint.pitch_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
3,all,channel,31,sensor_combined.accelerometer_m_s2[1],0.0679223178761631,3602,sensor_combined.accelerometer_m_s2[1],sensor_combined,Mechanical/Electrical,18
3,all,channel,32,vehicle_rates_setpoint.pitch,0.06784084060356106,3602,vehicle_rates_setpoint.pitch,vehicle_rates_setpoint,Mechanical/Electrical,18
3,all,channel,33,actuator_controls_0.control[2],0.06656342951581887,3602,actuator_controls_0.control[2],actuator_controls_0,Mechanical/Electrical,18
3,all,channel,34,vehicle_local_position.epv,0.0664680445602123,3602,vehicle_local_position.epv,vehicle_local_position,Global Position,18
3,all,channel,35,vehicle_local_position.az,0.06464676863611146,3602,vehicle_local_position.az,vehicle_local_position,Altitude,18
3,all,channel,36,cpuload.load,0.05835325415635254,3602,cpuload.load,cpuload,Mechanical/Electrical,18
3,all,channel,37,vehicle_attitude_setpoint.roll_body,0.05682298361143786,3602,vehicle_attitude_setpoint.roll_body,vehicle_attitude_setpoint,Mechanical/Electrical,18
3,all,channel,38,sensor_combined.accelerometer_m_s2[2],0.05466568220616223,3602,sensor_combined.accelerometer_m_s2[2],sensor_combined,Mechanical/Electrical,18
3,all,channel,39,vehicle_vision_position.x,0.053886491422515476,3602,vehicle_vision_position.x,vehicle_vision_position,External Position,18
3,all,channel,40,vehicle_local_position.ay,0.05310698084473966,3602,vehicle_local_position.ay,vehicle_local_position,Shared,18
3,all,channel,41,rate_ctrl_status.rollspeed_integ,0.050374415725337525,3602,rate_ctrl_status.rollspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
3,all,channel,42,estimator_status.hagl_test_ratio,0.04858471652728125,3602,estimator_status.hagl_test_ratio,estimator_status,Altitude,18
3,all,channel,43,battery_status.current_a,0.047062688601998984,3602,battery_status.current_a,battery_status,Mechanical/Electrical,18
3,all,channel,44,vehicle_local_position.dist_bottom_rate,0.04605101405875373,3602,vehicle_local_position.dist_bottom_rate,vehicle_local_position,Altitude,18
3,all,channel,45,battery_status.current_filtered_a,0.04422202474474064,3602,battery_status.current_filtered_a,battery_status,Mechanical/Electrical,18
3,all,channel,46,estimator_status.vibe[2],0.04396116228660651,3602,estimator_status.vibe[2],estimator_status,Mechanical/Electrical,18
3,all,channel,47,actuator_outputs.output[1],0.040963582780333796,3602,actuator_outputs.output[1],actuator_outputs,Mechanical/Electrical,18
3,all,channel,48,ekf2_innovations.hagl_innov,0.04078713050171548,3602,ekf2_innovations.hagl_innov,ekf2_innovations,Altitude,18
3,all,channel,49,actuator_outputs.output[6],0.040217787809963906,3602,actuator_outputs.output[6],actuator_outputs,Mechanical/Electrical,18
3,all,channel,50,vehicle_vision_position.z,0.03910682409460194,3602,vehicle_vision_position.z,vehicle_vision_position,External Position,18
3,all,channel,51,battery_status.voltage_v,0.038878678380684414,3602,battery_status.voltage_v,battery_status,Mechanical/Electrical,18
3,all,channel,52,estimator_status.vibe[1],0.03873076805052968,3602,estimator_status.vibe[1],estimator_status,Mechanical/Electrical,18
3,all,channel,53,actuator_outputs.output[7],0.03796013580640066,3602,actuator_outputs.output[7],actuator_outputs,Mechanical/Electrical,18
3,all,channel,54,rate_ctrl_status.yawspeed_integ,0.03664192452130451,3602,rate_ctrl_status.yawspeed_integ,rate_ctrl_status,Global Position,18
3,all,channel,55,ekf2_innovations.output_tracking_error[2],0.0359002939172883,3602,ekf2_innovations.output_tracking_error[2],ekf2_innovations,Shared,18
3,all,channel,56,actuator_controls_0.control[0],0.035656511911141796,3602,actuator_controls_0.control[0],actuator_controls_0,Mechanical/Electrical,18
3,all,channel,57,ekf2_innovations.heading_innov,0.03453156834058076,3602,ekf2_innovations.heading_innov,ekf2_innovations,Global Position,18
3,all,channel,58,rate_ctrl_status.pitchspeed_integ,0.032100181397636936,3602,rate_ctrl_status.pitchspeed_integ,rate_ctrl_status,Mechanical/Electrical,18
3,all,channel,59,vehicle_attitude.q[1],0.030937241527724278,3602,vehicle_attitude.q[1],vehicle_attitude,Mechanical/Electrical,18
3,all,channel,60,vehicle_local_position.vy,0.03009957112545736,3602,vehicle_local_position.vy,vehicle_local_position,Global Position,18
3,all,channel,61,distance_sensor.current_distance,0.02843629730089008,3602,distance_sensor.current_distance,distance_sensor,Altitude,18
3,all,channel,62,sensor_preflight.accel_inconsistency_m_s_s,0.028244171066827202,3602,sensor_preflight.accel_inconsistency_m_s_s,sensor_preflight,Mechanical/Electrical,18
3,all,channel,63,vehicle_status.nav_state,0.026398633325164192,3602,vehicle_status.nav_state,vehicle_status,Shared,18
3,all,channel,64,vehicle_local_position.vz,0.025563397131908427,3602,vehicle_local_position.vz,vehicle_local_position,Altitude,18
3,all,channel,65,vehicle_attitude.rollspeed,0.02529763735204696,3602,vehicle_attitude.rollspeed,vehicle_attitude,Mechanical/Electrical,18
3,all,channel,66,vehicle_rates_setpoint.roll,0.024282072341002464,3602,vehicle_rates_setpoint.roll,vehicle_rates_setpoint,Mechanical/Electrical,18
3,all,channel,67,vehicle_rates_setpoint.yaw,0.0203997496834042,3602,vehicle_rates_setpoint.yaw,vehicle_rates_setpoint,Global Position,18
3,all,channel,68,vehicle_attitude.q[3],0.019170191653342935,3602,vehicle_attitude.q[3],vehicle_attitude,Mechanical/Electrical,18
3,all,channel,69,estimator_status.vibe[0],0.017858229027822865,3602,estimator_status.vibe[0],estimator_status,Mechanical/Electrical,18
3,all,channel,70,vehicle_attitude.yawspeed,0.017707729464110675,3602,vehicle_attitude.yawspeed,vehicle_attitude,Global Position,18
3,all,channel,71,battery_status.remaining,0.01682141644282449,3602,battery_status.remaining,battery_status,Mechanical/Electrical,18
3,all,channel,72,vehicle_attitude.pitchspeed,0.01676630032487072,3602,vehicle_attitude.pitchspeed,vehicle_attitude,Mechanical/Electrical,18
3,all,channel,73,sensor_combined.gyro_rad[1],0.01566541761973267,3602,sensor_combined.gyro_rad[1],sensor_combined,Mechanical/Electrical,18
3,all,channel,74,vehicle_land_detected.ground_contact,0.015537538473853457,3602,vehicle_land_detected.ground_contact,vehicle_land_detected,Altitude,18
3,all,channel,75,ekf2_innovations.output_tracking_error[1],0.015135246827857555,3602,ekf2_innovations.output_tracking_error[1],ekf2_innovations,Shared,18
3,all,channel,76,vehicle_local_position.vx,0.013840360251441879,3602,vehicle_local_position.vx,vehicle_local_position,Global Position,18
3,all,channel,77,vehicle_local_position.ax,0.013580941160936416,3602,vehicle_local_position.ax,vehicle_local_position,Shared,18
3,all,channel,78,vehicle_attitude.q[0],0.01236659582389178,3602,vehicle_attitude.q[0],vehicle_attitude,Mechanical/Electrical,18
3,all,channel,79,sensor_combined.gyro_rad[2],0.012301803925571642,3602,sensor_combined.gyro_rad[2],sensor_combined,Mechanical/Electrical,18
3,all,channel,80,actuator_outputs.output[4],0.011639263031340838,3602,actuator_outputs.output[4],actuator_outputs,Mechanical/Electrical,18
3,all,channel,81,vehicle_local_position.y,0.011503074512795005,3602,vehicle_local_position.y,vehicle_local_position,Global Position,18
3,all,channel,82,battery_status.voltage_filtered_v,0.010571600113752027,3602,battery_status.voltage_filtered_v,battery_status,Mechanical/Electrical,18
3,all,channel,83,vehicle_land_detected.landed,0.002290235920326899,3602,vehicle_land_detected.landed,vehicle_land_detected,Altitude,18
3,all,channel,84,sensor_combined.gyro_rad[0],0.0020462349615455854,3602,sensor_combined.gyro_rad[0],sensor_combined,Mechanical/Electrical,18
3,all,channel,85,manual_control_setpoint.r,0.0018288822103252598,3602,manual_control_setpoint.r,manual_control_setpoint,Shared,18
3,all,channel,86,vehicle_land_detected.maybe_landed,0.0,3602,vehicle_land_detected.maybe_landed,vehicle_land_detected,Altitude,18
3,all,channel,87,vehicle_status.arming_state,0.0,3602,vehicle_status.arming_state,vehicle_status,Shared,18
3,External Position,channel,1,vehicle_local_position.eph,1.0745059294015387,1707,vehicle_local_position.eph,vehicle_local_position,Global Position,18
3,External Position,channel,2,actuator_outputs.output[2],0.5071076443074966,1707,actuator_outputs.output[2],actuator_outputs,Mechanical/Electrical,18
3,External Position,channel,3,vehicle_vision_position.y,0.267250858907151,1707,vehicle_vision_position.y,vehicle_vision_position,External Position,18
3,External Position,channel,4,estimator_status.pos_horiz_accuracy,0.2574258340105196,1707,estimator_status.pos_horiz_accuracy,estimator_status,Global Position,18
