seed,k,mask,repeat,baseline_macro_f1,masked_macro_f1,macro_f1_drop,baseline_balanced_accuracy,masked_balanced_accuracy,balanced_accuracy_drop
1,100,uniform_random_k,0,0.8974865065008713,0.896707185919807,0.0007793205810642245,0.8862512126071194,0.8826624379131104,0.003588774694008978
1,100,uniform_random_k,1,0.8974865065008713,0.8833267613590683,0.01415974514180296,0.8862512126071194,0.8662036186056038,0.020047594001515567
1,100,uniform_random_k,2,0.8974865065008713,0.8932756453756981,0.004210861125173104,0.8862512126071194,0.8842686544535325,0.001982558153586833
1,100,uniform_random_k,3,0.8974865065008713,0.8993086529530501,-0.0018221464521788189,0.8862512126071194,0.8903147563648913,-0.004063543757771959
1,100,uniform_random_k,4,0.8974865065008713,0.8856643782698801,0.011822128230991158,0.8862512126071194,0.8675206756428866,0.01873053696423277
1,100,uniform_random_k,5,0.8974865065008713,0.8895679149734507,0.007918591527420582,0.8862512126071194,0.8792403905390812,0.007010822068038158
1,100,uniform_random_k,6,0.8974865065008713,0.898607848643788,-0.0011213421429167036,0.8862512126071194,0.8902235379752774,-0.003972325368158058
1,100,uniform_random_k,7,0.8974865065008713,0.9001317356642206,-0.0026452291633493052,0.8862512126071194,0.8889039195944908,-0.0026527069873714115
1,100,uniform_random_k,8,0.8974865065008713,0.8976574555430571,-0.00017094904218584173,0.8862512126071194,0.8897196664781621,-0.003468453871042776
1,100,uniform_random_k,9,0.8974865065008713,0.8925812280275514,0.004905278473319896,0.8862512126071194,0.8833444480622369,0.0029067645448824786
1,100,uniform_random_k,10,0.8974865065008713,0.8935787508611063,0.003907755639764976,0.8862512126071194,0.8824107509106601,0.003840461696459241
1,100,uniform_random_k,11,0.8974865065008713,0.8912488456607841,0.006237660840087145,0.8862512126071194,0.8866276857674501,-0.00037647316033073697
1,100,uniform_random_k,12,0.8974865065008713,0.894110253062595,0.0033762534382763,0.8862512126071194,0.8815980262478146,0.004653186359304784
1,100,uniform_random_k,13,0.8974865065008713,0.884740638430444,0.012745868070427213,0.8862512126071194,0.8711878915684069,0.01506332103871244
1,100,uniform_random_k,14,0.8974865065008713,0.8944128413015444,0.003073665199326836,0.8862512126071194,0.8860952435842578,0.00015596902286152403
1,100,uniform_random_k,15,0.8974865065008713,0.8967521474607705,0.0007343590401007738,0.8862512126071194,0.8862191613168879,3.205129023142739e-05
1,100,uniform_random_k,16,0.8974865065008713,0.8955669740256736,0.001919532475197605,0.8862512126071194,0.8819239451493945,0.004327267457724826
1,100,uniform_random_k,17,0.8974865065008713,0.9060146023468514,-0.008528095845980133,0.8862512126071194,0.8965580222838184,-0.010306809676699058
1,100,uniform_random_k,18,0.8974865065008713,0.9003410429871607,-0.0028545364862894163,0.8862512126071194,0.8887861292169287,-0.0025349166098093123
1,100,uniform_random_k,19,0.8974865065008713,0.8967064905041812,0.0007800159966900866,0.8862512126071194,0.8874929347270489,-0.001241722119929567
2,10,validation_shap_top_k,-1,0.8950090147506912,0.8476587784249645,0.04735023632572666,0.8827934413703453,0.8325486118438894,0.050244829526455925
2,10,uniform_random_k,0,0.8950090147506912,0.893844451329224,0.0011645634214672018,0.8827934413703453,0.8819588540076768,0.0008345873626685041
2,10,uniform_random_k,1,0.8950090147506912,0.8950090147506912,0.0,0.8827934413703453,0.8827934413703453,0.0
2,10,uniform_random_k,2,0.8950090147506912,0.8956718054278998,-0.0006627906772086467,0.8827934413703453,0.8835494891818039,-0.0007560478114585489
2,10,uniform_random_k,3,0.8950090147506912,0.8931830598358192,0.001825954914871919,0.8827934413703453,0.8804989735446771,0.0022944678256682227
2,10,uniform_random_k,4,0.8950090147506912,0.8950090147506912,0.0,0.8827934413703453,0.8827934413703453,0.0
2,10,uniform_random_k,5,0.8950090147506912,0.8951102248589005,-0.0001012101082092931,0.8827934413703453,0.8827934413703453,0.0
2,10,uniform_random_k,6,0.8950090147506912,0.8999420129954366,-0.004932998244745468,0.8827934413703453,0.8894401765353545,-0.006646735165009132
2,10,uniform_random_k,7,0.8950090147506912,0.8968349997221767,-0.0018259849714855614,0.8827934413703453,0.8835497036119214,-0.0007562622415761
2,10,uniform_random_k,8,0.8950090147506912,0.8949901528150743,1.8861935616842906e-05,0.8827934413703453,0.8828414081499242,-4.796677957885631e-05
2,10,uniform_random_k,9,0.8950090147506912,0.8947084869142372,0.00030052783645395653,0.8827934413703453,0.8824034257697213,0.0003900156006240163
2,10,uniform_random_k,10,0.8950090147506912,0.8958025517029897,-0.0007935369522985569,0.8827934413703453,0.8833507246637975,-0.000557283293452171
2,10,uniform_random_k,11,0.8950090147506912,0.8955152699298502,-0.000506255179159032,0.8827934413703453,0.8836212853422478,-0.0008278439719024977
2,10,uniform_random_k,12,0.8950090147506912,0.8929158653127419,0.002093149437949249,0.8827934413703453,0.8804003305449741,0.002393110825371192
2,10,uniform_random_k,13,0.8950090147506912,0.8942357249162918,0.0007732898343993932,0.8827934413703453,0.8820613769486761,0.0007320644216691763
2,10,uniform_random_k,14,0.8950090147506912,0.8948521268107614,0.0001568879399297396,0.8827934413703453,0.8824260846498347,0.000367356720510581
2,10,uniform_random_k,15,0.8950090147506912,0.8899258430162515,0.005083171734439618,0.8827934413703453,0.8781814783998534,0.004611962970491934
2,10,uniform_random_k,16,0.8950090147506912,0.8953863819146866,-0.00037736716399539016,0.8827934413703453,0.8831834569709693,-0.0003900156006240163
2,10,uniform_random_k,17,0.8950090147506912,0.8956371562272363,-0.0006281414765451077,0.8827934413703453,0.8833299127413266,-0.0005364713709812285
2,10,uniform_random_k,18,0.8950090147506912,0.8952865974155731,-0.00027758266488198124,0.8827934413703453,0.8831594735811799,-0.00036603221083453263
2,10,uniform_random_k,19,0.8950090147506912,0.899023892880767,-0.0040148781300758385,0.8827934413703453,0.8872615040021002,-0.004468062631754921
2,25,validation_shap_top_k,-1,0.8950090147506912,0.832251552750987,0.06275746199970422,0.8827934413703453,0.8133393323173304,0.06945410905301497
2,25,uniform_random_k,0,0.8950090147506912,0.9001515331630443,-0.0051425184123531364,0.8827934413703453,0.8885036549822652,-0.005710213611919923
2,25,uniform_random_k,1,0.8950090147506912,0.8905103851795476,0.004498629571143553,0.8827934413703453,0.8777954967494503,0.0049979446208949785
2,25,uniform_random_k,2,0.8950090147506912,0.8946127911219622,0.00039622362872893113,0.8827934413703453,0.8823795963888562,0.00041384498148910875
2,25,uniform_random_k,3,0.8950090147506912,0.8936685925561382,0.0013404221945529926,0.8827934413703453,0.881743157508496,0.0010502838618493548
