dataset,group,run_id,channel,windows,valid_windows
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[1],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[2],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[3],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[4],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[5],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[6],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,actuator_outputs.output[7],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status.current_a,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status.current_filtered_a,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status.discharged_mah,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status.remaining,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status.voltage_filtered_v,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,battery_status.voltage_v,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,cpuload.load,141,140
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,cpuload.ram_usage,141,140
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,distance_sensor.current_distance,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.hagl_innov,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.heading_innov,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.output_tracking_error[0],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.output_tracking_error[1],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.output_tracking_error[2],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.vel_pos_innov[3],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.vel_pos_innov[4],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,ekf2_innovations.vel_pos_innov[5],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.hagl_test_ratio,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.hgt_test_ratio,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.mag_test_ratio,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.pos_horiz_accuracy,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.pos_test_ratio,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.pos_vert_accuracy,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.vibe[0],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.vibe[1],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,estimator_status.vibe[2],141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,manual_control_setpoint.r,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,manual_control_setpoint.x,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,manual_control_setpoint.y,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,manual_control_setpoint.z,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,rate_ctrl_status.pitchspeed_integ,141,119
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,rate_ctrl_status.rollspeed_integ,141,119
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,rate_ctrl_status.yawspeed_integ,141,119
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_combined.accelerometer_m_s2[0],141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_combined.accelerometer_m_s2[1],141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_combined.accelerometer_m_s2[2],141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_combined.gyro_rad[0],141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_combined.gyro_rad[1],141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_combined.gyro_rad[2],141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_preflight.accel_inconsistency_m_s_s,141,0
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,sensor_preflight.gyro_inconsistency_rad_s,141,0
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.pitchspeed,141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.q[0],141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.q[1],141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.q[2],141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.q[3],141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.rollspeed,141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude.yawspeed,141,127
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint.pitch_body,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint.roll_body,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_attitude_setpoint.yaw_body,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_land_detected.ground_contact,141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_land_detected.landed,141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_land_detected.maybe_landed,141,103
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.ax,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.ay,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.az,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.dist_bottom,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.dist_bottom_rate,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.eph,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.epv,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.vx,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.vy,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.vz,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.x,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.y,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_local_position.z,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_rates_setpoint.pitch,141,109
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_rates_setpoint.roll,141,109
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_rates_setpoint.yaw,141,109
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_status.arming_state,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_status.nav_state,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_vision_position.x,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_vision_position.y,141,139
transfer,reference,land_detector_state_inversion__2018-12-20__07_47_50__fault,vehicle_vision_position.z,141,139
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_controls_0.control[0],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_controls_0.control[1],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_controls_0.control[2],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_controls_0.control[3],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[0],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[1],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[2],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[3],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[4],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[5],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[6],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,actuator_outputs.output[7],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,battery_status.current_a,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,battery_status.current_filtered_a,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,battery_status.discharged_mah,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,battery_status.remaining,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,battery_status.voltage_filtered_v,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,battery_status.voltage_v,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,cpuload.load,165,162
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,cpuload.ram_usage,165,162
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,distance_sensor.current_distance,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.hagl_innov,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.heading_innov,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.output_tracking_error[0],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.output_tracking_error[1],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.output_tracking_error[2],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.vel_pos_innov[3],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.vel_pos_innov[4],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,ekf2_innovations.vel_pos_innov[5],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.hagl_test_ratio,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.hgt_test_ratio,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.mag_test_ratio,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.pos_horiz_accuracy,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.pos_test_ratio,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.pos_vert_accuracy,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.vibe[0],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.vibe[1],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,estimator_status.vibe[2],165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,manual_control_setpoint.r,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,manual_control_setpoint.x,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,manual_control_setpoint.y,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,manual_control_setpoint.z,165,161
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,rate_ctrl_status.pitchspeed_integ,165,8
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,rate_ctrl_status.rollspeed_integ,165,8
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,rate_ctrl_status.yawspeed_integ,165,8
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_combined.accelerometer_m_s2[0],165,96
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_combined.accelerometer_m_s2[1],165,96
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_combined.accelerometer_m_s2[2],165,96
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_combined.gyro_rad[0],165,96
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_combined.gyro_rad[1],165,96
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_combined.gyro_rad[2],165,96
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_preflight.accel_inconsistency_m_s_s,165,0
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,sensor_preflight.gyro_inconsistency_rad_s,165,0
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,vehicle_attitude.pitchspeed,165,33
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,vehicle_attitude.q[0],165,33
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,vehicle_attitude.q[1],165,33
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,vehicle_attitude.q[2],165,33
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,vehicle_attitude.q[3],165,33
transfer,reference,land_detector_state_inversion__2018-12-25__08_44_40__fault,vehicle_attitude.rollspeed,165,33
